polarity	name	chemical formula	neutral mass	rt (min)	protocol	file	group	area	height	
pos	adenine	C5H5N5	135.05449520	5.20	WoM	140703 R2A Rep2 Isolate_11.mzML	R2A_I11	7457722.64	127766.45	
pos	adenine	C5H5N5	135.05449520	5.20	WoM	140703 R2A Rep3 Isolate_11.mzML	R2A_I11	7851537.49	129571.65	
pos	adenine	C5H5N5	135.05449520	5.20	WoM	140703 R2A Rep1 Isolate_12.mzML	R2A_I12	948380.56	11042.29	
pos	adenine	C5H5N5	135.05449520	5.20	WoM	140703 R2A Rep2 Isolate_12.mzML	R2A_I12	825793.44	8228.47	
pos	adenine	C5H5N5	135.05449520	5.20	WoM	140703 R2A Rep3 Isolate_12.mzML	R2A_I12	901896.66	7698.89	
pos	adenine	C5H5N5	135.05449520	5.20	WoM	140703 R2A Rep2 Isolate_13.mzML	R2A_I13	10387170.57	202980.14	
pos	adenine	C5H5N5	135.05449520	5.20	WoM	140703 R2A Rep3 Isolate_13.mzML	R2A_I13	13567280.11	250570.67	
pos	adenine	C5H5N5	135.05449520	5.20	WoM	140703 R2A Rep1 Isolate_14.mzML	R2A_I14	2450650.28	36577.99	
pos	adenine	C5H5N5	135.05449520	5.20	WoM	140703 R2A Rep2 Isolate_14.mzML	R2A_I14	2563878.72	44398.85	
pos	adenine	C5H5N5	135.05449520	5.20	WoM	140703 R2A Rep3 Isolate_14.mzML	R2A_I14	2712445.96	46983.11	
pos	adenine	C5H5N5	135.05449520	5.20	WoM	140703 R2A Rep1 Isolate_15.mzML	R2A_I15	26616640.17	441757.24	
pos	adenine	C5H5N5	135.05449520	5.20	WoM	140703 R2A Rep2 Isolate_15.mzML	R2A_I15	2267086.94	31089.5	
pos	adenine	C5H5N5	135.05449520	5.20	WoM	140703 R2A Rep3 Isolate_15.mzML	R2A_I15	2603647.62	39102.61	
pos	adenine	C5H5N5	135.05449520	5.20	WoM	140703 R2A Rep1 Isolate_16.mzML	R2A_I16	1232083.65	13352.47	
pos	adenine	C5H5N5	135.05449520	5.20	WoM	140703 R2A Rep2 Isolate_16.mzML	R2A_I16	1236405.47	12359.12	
pos	adenine	C5H5N5	135.05449520	5.20	WoM	140703 R2A Rep3 Isolate_16.mzML	R2A_I16	1043938.7	9612.17	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Ext Blank_2.mzML	M94_bla	1839.333	425.87	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Ext Blank_3.mzML	M94_bla	2171.327	351.672	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Ext Blank_1C Rerun.mzML	M94_bla	1789.002	370.675	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep1 Control B Rerun.mzML	M94_ctr	2375.595	323.866	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep2 Control.mzML	M94_ctr	1117.001	396.191	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep3 Control.mzML	M94_ctr	43141.456	2770.039	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep1 Isolate_1 B Rerun.mzML	M94_I01	8494.109	775.351	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep2 Isolate_1.mzML	M94_I01	10202.785	948.392	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep3 Isolate_1.mzML	M94_I01	6765.8	686.379	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep1 Isolate_2 B Rerun.mzML	M94_I02	6765.862	682.966	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep2 Isolate_2.mzML	M94_I02	2512.257	353.442	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep3 Isolate_2.mzML	M94_I02	29927.25	1884.069	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep1 Isolate_3 B Rerun.mzML	M94_I03	33646.29	1836.873	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep2 Isolate_3.mzML	M94_I03	6544.227	784.67	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep3 Isolate_3.mzML	M94_I03	2265.885	347.278	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep1 Isolate_4 B Rerun.mzML	M94_I04	4271226.246	98744.2	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep2 Isolate_4.mzML	M94_I04	7403422.974	162337.972	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep3 Isolate_4.mzML	M94_I04	4738569.196	111095.448	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep1 Isolate_5 B Rerun.mzML	M94_I05	99654.917	4279.11	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep2 Isolate_5.mzML	M94_I05	147475.354	5593.972	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep3 Isolate_5.mzML	M94_I05	96662.453	4456.896	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep1 Isolate_6 B Rerun.mzML	M94_I06	8930.021	1009.695	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep2 Isolate_6.mzML	M94_I06	1129.602	348.389	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep3 Isolate_6.mzML	M94_I06	5994.886	547.657	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep1 Isolate_7 B Rerun.mzML	M94_I07	3672.515	442.667	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep2 Isolate_7.mzML	M94_I07	7398.526	923.569	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep3 Isolate_7.mzML	M94_I07	1118148.833	29459.836	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep1 Isolate_8 B Rerun.mzML	M94_I08	9637810.318	239387.955	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep2 Isolate_8.mzML	M94_I08	9545457.369	249049.023	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep3 Isolate_8.mzML	M94_I08	8362176.891	220923.612	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep1 Isolate_9 B Rerun.mzML	M94_I09	2756.959	857.593	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep2 Isolate_9.mzML	M94_I09	7084.081	709.266	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep3 Isolate_9.mzML	M94_I09	8407.313	892.996	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep1 Isolate_10 B Rerun.mzML	M94_I10	29781.333	1719.048	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep2 Isolate_10.mzML	M94_I10	21914.317	1471.232	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep3 Isolate_10.mzML	M94_I10	32175.423	2147.51	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep1 Isolate_11.mzML	M94_I11	1488464.632	35888.103	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep2 Isolate_11.mzML	M94_I11	1439340.024	38371.494	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep3 Isolate_11.mzML	M94_I11	1557058.674	40682.46	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep1 Isolate_12.mzML	M94_I12	25554.123	1702.852	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep2 Isolate_12.mzML	M94_I12	4719.678	699.634	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep3 Isolate_12.mzML	M94_I12	3884.78	871.422	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep1 Isolate_13.mzML	M94_I13	410940.265	11745.739	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep2 Isolate_13.mzML	M94_I13	596241.402	16689.178	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep3 Isolate_13.mzML	M94_I13	1039970.977	28263.94	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep1 Isolate_14.mzML	M94_I14	5875.513	687.212	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep2 Isolate_14.mzML	M94_I14	8642.771	916.053	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep3 Isolate_14.mzML	M94_I14	8798.795	802.606	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep1 Isolate_15.mzML	M94_I15	9453.521	1095.219	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep2 Isolate_15.mzML	M94_I15	15847.318	1564.994	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep3 Isolate_15.mzML	M94_I15	3923.947	738.351	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep1 Isolate_16.mzML	M94_I16	54969984.644	1194855.0	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep2 Isolate_16.mzML	M94_I16	23064199.321	521797.507	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140711 M94 Rep3 Isolate_16.mzML	M94_I16	21686889.354	503598.494	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Ext Blank_2.mzML	M9C_bla	84111.301	1481.033	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Ext Blank_3.mzML	M9C_bla	94275.171	1597.623	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Ext Blank_1.mzML	M9C_bla	60047.211	972.687	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep1 Control.mzML	M9C_ctr	5649061.317	125230.301	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep2 Control.mzML	M9C_ctr	4293494.093	93272.777	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep3 Control.mzML	M9C_ctr	5645386.75	125725.589	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep1 Isolate_1.mzML	M9C_I01	185437.224	3495.096	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep2 Isolate_1.mzML	M9C_I01	194433.164	3279.114	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep3 Isolate_1.mzML	M9C_I01	184989.398	3346.81	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep1 Isolate_2.mzML	M9C_I02	18477659.511	437469.501	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep2 Isolate_2.mzML	M9C_I02	19056026.336	432866.356	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep3 Isolate_2.mzML	M9C_I02	12281447.561	283067.523	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep1 Isolate_3.mzML	M9C_I03	205409.964	4213.796	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep2 Isolate_3.mzML	M9C_I03	185077.312	3384.86	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep3 Isolate_3.mzML	M9C_I03	169123.447	3161.71	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep1 Isolate_4.mzML	M9C_I04	28904761.493	693927.69	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep2 Isolate_4.mzML	M9C_I04	20460360.55	480392.691	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep3 Isolate_4.mzML	M9C_I04	16310057.225	376628.538	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep1 Isolate_5.mzML	M9C_I05	241635.71	5238.376	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep2 Isolate_5.mzML	M9C_I05	322502.499	8521.344	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep3 Isolate_5.mzML	M9C_I05	238984.956	5520.195	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep1 Isolate_6.mzML	M9C_I06	226128.239	4444.273	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep2 Isolate_6.mzML	M9C_I06	157782.73	3261.789	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep3 Isolate_6.mzML	M9C_I06	195073.681	2911.486	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep1 Isolate_7.mzML	M9C_I07	6336991.16	148470.781	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep2 Isolate_7.mzML	M9C_I07	6200097.02	136879.284	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep3 Isolate_7.mzML	M9C_I07	5020226.974	110968.885	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep1 Isolate_8.mzML	M9C_I08	38105139.828	877757.111	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep2 Isolate_8.mzML	M9C_I08	36121263.2	809547.673	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep3 Isolate_8.mzML	M9C_I08	25430295.223	569220.098	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep1 Isolate_9.mzML	M9C_I09	7324365.387	161548.751	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep2 Isolate_9.mzML	M9C_I09	5440034.668	121812.507	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep3 Isolate_9.mzML	M9C_I09	5573279.454	129220.136	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep1 Isolate_10.mzML	M9C_I10	147023.536	2694.725	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep2 Isolate_10.mzML	M9C_I10	163781.836	4044.345	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep3 Isolate_10.mzML	M9C_I10	121626.327	2279.521	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep1 Isolate_11.mzML	M9C_I11	28911217.587	643747.045	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep2 Isolate_11.mzML	M9C_I11	29231507.217	659910.628	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep3 Isolate_11.mzML	M9C_I11	25818602.577	589256.336	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep1 Isolate_12.mzML	M9C_I12	550889.296	11420.624	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep2 Isolate_12.mzML	M9C_I12	156814.538	3014.661	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep3 Isolate_12.mzML	M9C_I12	221649.595	4858.239	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep1 Isolate_13.mzML	M9C_I13	20049365.591	457905.061	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep2 Isolate_13.mzML	M9C_I13	21102550.243	477566.874	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep3 Isolate_13.mzML	M9C_I13	21544894.611	494948.537	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep1 Isolate_14.mzML	M9C_I14	338655.264	7490.221	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep2 Isolate_14.mzML	M9C_I14	267754.898	5766.649	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep3 Isolate_14.mzML	M9C_I14	259509.921	4644.513	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep1 Isolate_15.mzML	M9C_I15	25607819.419	591421.433	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep2 Isolate_15.mzML	M9C_I15	5061832.594	112418.155	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep3 Isolate_15.mzML	M9C_I15	18415120.532	426747.83	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep1 Isolate_16.mzML	M9C_I16	38238275.35	860284.494	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep2 Isolate_16.mzML	M9C_I16	38945789.05	849491.24	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140718 M9C Rep3 Isolate_16.mzML	M9C_I16	31627999.767	705511.536	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 Ext Blank_3.mzML	R2A_bla	19347.856	894.84	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 Ext Blank_1B.mzML	R2A_bla	23031.607	928.621	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 Ext Blank_2.mzML	R2A_bla	18602.479	662.117	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep1 Control.mzML	R2A_ctr	1759008.166	44381.869	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep2 Control.mzML	R2A_ctr	1445323.111	36550.965	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep3 Control.mzML	R2A_ctr	1868010.37	42511.864	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep1 Isolate_1.mzML	R2A_I01	26361.386	1314.11	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep2 Isolate_1.mzML	R2A_I01	45339.766	1862.115	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep3 Isolate_1.mzML	R2A_I01	28951.267	1330.941	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep1 Isolate_2.mzML	R2A_I02	2241233.078	59510.09	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep2 Isolate_2.mzML	R2A_I02	3180314.963	78934.1	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep3 Isolate_2.mzML	R2A_I02	3223935.726	84420.145	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep1 Isolate_3.mzML	R2A_I03	39374.859	1768.427	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep2 Isolate_3.mzML	R2A_I03	24384.48	928.19	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep3 Isolate_3.mzML	R2A_I03	27816.937	1302.214	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep1 Isolate_4.mzML	R2A_I04	2058926.593	50875.412	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep2 Isolate_4.mzML	R2A_I04	1480683.91	38529.291	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep3 Isolate_4.mzML	R2A_I04	1328034.726	34550.706	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep1 Isolate_5.mzML	R2A_I05	450650.633	12051.299	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep2 Isolate_5.mzML	R2A_I05	43102.296	2074.511	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep3 Isolate_5.mzML	R2A_I05	43029.086	1454.904	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep1 Isolate_6.mzML	R2A_I06	40402.208	1320.039	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep2 Isolate_6.mzML	R2A_I06	31889.249	1850.206	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep3 Isolate_6.mzML	R2A_I06	41634.517	1834.267	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep1 Isolate_7.mzML	R2A_I07	1306021.567	33995.773	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep2 Isolate_7.mzML	R2A_I07	579028.562	18023.395	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep3 Isolate_7.mzML	R2A_I07	645481.302	16652.504	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep1 Isolate_8.mzML	R2A_I08	21998834.606	506343.518	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep2 Isolate_8.mzML	R2A_I08	18455627.05	435710.93	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep3 Isolate_8.mzML	R2A_I08	16714959.276	393792.942	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep1 Isolate_9.mzML	R2A_I09	97172.125	3911.808	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep2 Isolate_9.mzML	R2A_I09	70123.594	2787.306	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep3 Isolate_9.mzML	R2A_I09	75450.454	3046.089	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep1 Isolate_10.mzML	R2A_I10	40733.179	1901.775	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep2 Isolate_10.mzML	R2A_I10	43918.704	1897.394	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep3 Isolate_10.mzML	R2A_I10	29977.364	1502.33	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep1 Isolate_11.mzML	R2A_I11	4286056.356	101445.578	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep2 Isolate_11.mzML	R2A_I11	1693066.563	42843.626	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep3 Isolate_11.mzML	R2A_I11	1648560.119	42813.491	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep1 Isolate_12.mzML	R2A_I12	45485.431	1190.84	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep2 Isolate_12.mzML	R2A_I12	27470.004	1514.2	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep3 Isolate_12.mzML	R2A_I12	29844.63	1329.806	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep2 Isolate_13.mzML	R2A_I13	1260813.925	31926.829	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep3 Isolate_13.mzML	R2A_I13	1567352.448	38542.899	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep1 Isolate_14.mzML	R2A_I14	3014161.992	75145.331	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep2 Isolate_14.mzML	R2A_I14	12182669.181	296453.509	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep3 Isolate_14.mzML	R2A_I14	12342675.604	289024.44	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep1 Isolate_15.mzML	R2A_I15	671568.324	18791.087	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep2 Isolate_15.mzML	R2A_I15	103712.932	4067.357	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep3 Isolate_15.mzML	R2A_I15	112428.641	3975.964	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep1 Isolate_16.mzML	R2A_I16	3360234.806	81550.593	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep2 Isolate_16.mzML	R2A_I16	2684948.533	66352.822	
pos	hypoxanthine	C5H4N4O	136.03851080	5.92	WoM	140703 R2A Rep3 Isolate_16.mzML	R2A_I16	2619519.866	68676.88	
pos	ectoine	C6H10N2O2	142.07422760	10.01	WoM	140711 M94 Ext Blank_2.mzML	M94_bla	214041.408	1933.648	
pos	ectoine	C6H10N2O2	142.07422760	10.01	WoM	140711 M94 Ext Blank_3.mzML	M94_bla	181431.545	1932.525	
pos	ectoine	C6H10N2O2	142.07422760	10.01	WoM	140711 M94 Ext Blank_1C Rerun.mzML	M94_bla	180194.511	2050.93	
pos	ectoine	C6H10N2O2	142.07422760	10.01	WoM	140711 M94 Rep1 Control B Rerun.mzML	M94_ctr	178235.965	1679.386	
pos	ectoine	C6H10N2O2	142.07422760	10.01	WoM	140711 M94 Rep2 Control.mzML	M94_ctr	223248.732	2416.009	
pos	ectoine	C6H10N2O2	142.07422760	10.01	WoM	140711 M94 Rep3 Control.mzML	M94_ctr	199134.375	2096.068	
pos	ectoine	C6H10N2O2	142.07422760	10.01	WoM	140711 M94 Rep1 Isolate_1 B Rerun.mzML	M94_I01	151110.793	2028.218	
pos	ectoine	C6H10N2O2	142.07422760	10.01	WoM	140711 M94 Rep2 Isolate_1.mzML	M94_I01	201275.176	2562.45	
pos	ectoine	C6H10N2O2	142.07422760	10.01	WoM	140711 M94 Rep3 Isolate_1.mzML	M94_I01	158428.463	1757.241	
pos	ectoine	C6H10N2O2	142.07422760	10.01	WoM	140711 M94 Rep1 Isolate_2 B Rerun.mzML	M94_I02	193343.86	2254.57	
pos	ectoine	C6H10N2O2	142.07422760	10.01	WoM	140711 M94 Rep2 Isolate_2.mzML	M94_I02	217909.933	2054.53	
pos	ectoine	C6H10N2O2	142.07422760	10.01	WoM	140711 M94 Rep3 Isolate_2.mzML	M94_I02	251371.019	2673.138	
pos	ectoine	C6H10N2O2	142.07422760	10.01	WoM	140711 M94 Rep1 Isolate_3 B Rerun.mzML	M94_I03	180814.043	2271.507	
pos	ectoine	C6H10N2O2	142.07422760	10.01	WoM	140711 M94 Rep2 Isolate_3.mzML	M94_I03	829345.327	15596.264	
pos	ectoine	C6H10N2O2	142.07422760	10.01	WoM	140711 M94 Rep3 Isolate_3.mzML	M94_I03	185410.605	2255.722	
