polarity	name	chemical formula	neutral mass	rt (min)	protocol	file	group	area	height	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep3 Isolate_2.mzML	R2A_I02	273736.25	4946.85	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep1 Isolate_3.mzML	R2A_I03	64147.27	1637.45	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep2 Isolate_3.mzML	R2A_I03	55176.05	1621.79	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep3 Isolate_3.mzML	R2A_I03	64421.15	1716.23	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep1 Isolate_4.mzML	R2A_I04	272862.98	5167.26	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep2 Isolate_4.mzML	R2A_I04	227218.18	3276.81	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep3 Isolate_4.mzML	R2A_I04	259670.68	4169.9	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep1 Isolate_5.mzML	R2A_I05	112378.16	2925.75	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep2 Isolate_5.mzML	R2A_I05	134318.91	2393.68	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep3 Isolate_5.mzML	R2A_I05	50576.42	1803.79	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep1 Isolate_6.mzML	R2A_I06	65538.32	1840.59	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep2 Isolate_6.mzML	R2A_I06	38600.02	2175.15	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep3 Isolate_6.mzML	R2A_I06	50798.52	1737.13	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep1 Isolate_7.mzML	R2A_I07	119290.2	3047.08	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep2 Isolate_7.mzML	R2A_I07	57198.87	1970.12	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep3 Isolate_7.mzML	R2A_I07	87643.46	2080.19	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep1 Isolate_8.mzML	R2A_I08	63832.42	2831.51	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep2 Isolate_8.mzML	R2A_I08	62554.63	2031.86	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep3 Isolate_8.mzML	R2A_I08	59177.04	2273.95	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep1 Isolate_9.mzML	R2A_I09	558374.97	5426.12	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep2 Isolate_9.mzML	R2A_I09	78048.2	2435.39	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep3 Isolate_9.mzML	R2A_I09	80310.26	1694.42	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep1 Isolate_10.mzML	R2A_I10	40863.39	1288.32	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep2 Isolate_10.mzML	R2A_I10	57420.56	1862.51	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep3 Isolate_10.mzML	R2A_I10	43889.4	1661.08	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep1 Isolate_11.mzML	R2A_I11	228009.34	2605.85	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep2 Isolate_11.mzML	R2A_I11	85900.12	1993.18	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep3 Isolate_11.mzML	R2A_I11	99255.32	2034.17	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep1 Isolate_12.mzML	R2A_I12	141847.3	3161.22	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep2 Isolate_12.mzML	R2A_I12	59035.05	1750.59	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep3 Isolate_12.mzML	R2A_I12	55287.46	1422.24	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep2 Isolate_13.mzML	R2A_I13	113509.23	3267.78	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep3 Isolate_13.mzML	R2A_I13	134371.99	2588.13	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep1 Isolate_14.mzML	R2A_I14	338833.3	7326.29	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep2 Isolate_14.mzML	R2A_I14	216704.58	4413.32	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep3 Isolate_14.mzML	R2A_I14	281812.85	5053.08	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep1 Isolate_15.mzML	R2A_I15	378404.55	5400.08	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep2 Isolate_15.mzML	R2A_I15	67512.45	1961.53	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep3 Isolate_15.mzML	R2A_I15	74547.3	2315.13	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep1 Isolate_16.mzML	R2A_I16	89256.96	2710.04	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep2 Isolate_16.mzML	R2A_I16	312915.59	5073.71	
neg	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	140707 Neg R2A Rep3 Isolate_16.mzML	R2A_I16	57445.22	1836.44	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Ext Blank_2.mzML	M94_bla	492956.162	5134.079	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Ext Blank_3.mzML	M94_bla	450602.206	4718.427	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Ext Blank_1.mzML	M94_bla	508284.222	4776.809	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep1 Control.mzML	M94_ctr	614794.444	5975.587	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep2 Control.mzML	M94_ctr	506290.967	5559.123	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep3 Control.mzML	M94_ctr	1018855.888	11459.366	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep1 Isolate_1.mzML	M94_I01	611627.769	5566.799	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep2 Isolate_1.mzML	M94_I01	527453.345	6192.059	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep3 Isolate_1.mzML	M94_I01	600321.247	5311.71	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep1 Isolate_2.mzML	M94_I02	542927.598	4961.128	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep2 Isolate_2.mzML	M94_I02	576867.939	6681.593	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep3 Isolate_2.mzML	M94_I02	528298.937	5773.493	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep1 Isolate_3.mzML	M94_I03	513156.846	5170.287	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep2 Isolate_3.mzML	M94_I03	588761.026	5880.78	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep3 Isolate_3.mzML	M94_I03	515042.14	4887.596	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep1 Isolate_4.mzML	M94_I04	700949.643	8715.995	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep2 Isolate_4.mzML	M94_I04	638583.705	6426.958	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep3 Isolate_4.mzML	M94_I04	656203.95	5574.804	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep1 Isolate_5.mzML	M94_I05	540496.909	5161.693	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep2 Isolate_5.mzML	M94_I05	576575.636	6290.574	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep3 Isolate_5.mzML	M94_I05	521316.294	5315.702	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep1 Isolate_6.mzML	M94_I06	503949.991	5053.607	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep2 Isolate_6.mzML	M94_I06	486921.884	5539.158	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep3 Isolate_6.mzML	M94_I06	510288.611	5151.776	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep1 Isolate_7.mzML	M94_I07	600067.299	6269.787	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep2 Isolate_7.mzML	M94_I07	1012603.7	13305.237	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep3 Isolate_7.mzML	M94_I07	1072724.503	13496.956	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep1 Isolate_8.mzML	M94_I08	702063.895	7330.288	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep2 Isolate_8.mzML	M94_I08	503743.799	5476.052	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep3 Isolate_8.mzML	M94_I08	543546.643	5247.756	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep1 Isolate_9.mzML	M94_I09	502241.139	4773.894	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep2 Isolate_9.mzML	M94_I09	610432.189	5763.329	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep3 Isolate_9.mzML	M94_I09	585562.258	4879.722	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep1 Isolate_10.mzML	M94_I10	566357.686	5374.12	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep2 Isolate_10.mzML	M94_I10	461194.263	5496.494	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep3 Isolate_10.mzML	M94_I10	588516.809	5052.033	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep1 Isolate_11.mzML	M94_I11	568973.446	6486.562	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep2 Isolate_11.mzML	M94_I11	589951.805	5210.565	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep3 Isolate_11.mzML	M94_I11	515742.233	5877.326	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep1 Isolate_12.mzML	M94_I12	574713.445	6481.197	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep2 Isolate_12.mzML	M94_I12	547561.622	5376.29	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep3 Isolate_12.mzML	M94_I12	613620.1	5752.414	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep1 Isolate_13.mzML	M94_I13	602371.637	5470.956	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep2 Isolate_13.mzML	M94_I13	570725.877	5032.305	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep3 Isolate_13.mzML	M94_I13	515781.036	5390.893	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep1 Isolate_14.mzML	M94_I14	514695.54	6405.378	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep2 Isolate_14.mzML	M94_I14	545476.404	5716.623	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep3 Isolate_14.mzML	M94_I14	529411.766	4811.789	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep1 Isolate_15.mzML	M94_I15	576185.044	5168.208	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep2 Isolate_15.mzML	M94_I15	594334.095	5457.891	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep3 Isolate_15.mzML	M94_I15	614433.363	5680.811	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep1 Isolate_16.mzML	M94_I16	604654.175	7036.48	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep2 Isolate_16.mzML	M94_I16	683240.119	6357.988	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140714 Neg M94 Rep3 Isolate_16.mzML	M94_I16	545825.387	4992.926	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Ext Blank_2.mzML	M9C_bla	331520.092	2727.08	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Ext Blank_3.mzML	M9C_bla	402330.756	3598.112	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Ext Blank_1.mzML	M9C_bla	409147.501	3838.006	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep1 Control.mzML	M9C_ctr	8027288.19	184178.404	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep2 Control.mzML	M9C_ctr	2879926.866	55044.067	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep3 Control.mzML	M9C_ctr	2793999.679	61938.445	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep1 Isolate_1.mzML	M9C_I01	455783.408	4393.934	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep2 Isolate_1.mzML	M9C_I01	394129.968	4129.214	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep3 Isolate_1.mzML	M9C_I01	406026.788	3729.632	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep1 Isolate_2.mzML	M9C_I02	786561.527	13230.157	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep2 Isolate_2.mzML	M9C_I02	606833.815	8609.244	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep3 Isolate_2.mzML	M9C_I02	688936.291	9683.744	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep1 Isolate_3.mzML	M9C_I03	442363.531	3632.339	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep2 Isolate_3.mzML	M9C_I03	396506.882	3560.628	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep3 Isolate_3.mzML	M9C_I03	389162.31	3977.013	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep1 Isolate_4.mzML	M9C_I04	366785.419	3746.8	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep2 Isolate_4.mzML	M9C_I04	436113.121	3793.108	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep3 Isolate_4.mzML	M9C_I04	399772.239	3979.961	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep1 Isolate_5.mzML	M9C_I05	889982.001	15752.15	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep2 Isolate_5.mzML	M9C_I05	572110.668	7040.289	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep3 Isolate_5.mzML	M9C_I05	540151.105	6827.475	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep1 Isolate_6.mzML	M9C_I06	416041.227	4833.512	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep2 Isolate_6.mzML	M9C_I06	387116.052	3845.317	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep3 Isolate_6.mzML	M9C_I06	403977.109	3975.3	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep1 Isolate_7.mzML	M9C_I07	6647360.675	156227.305	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep2 Isolate_7.mzML	M9C_I07	4643972.112	98359.73	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep3 Isolate_7.mzML	M9C_I07	3507306.039	74069.311	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep1 Isolate_8.mzML	M9C_I08	383860.891	3970.185	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep2 Isolate_8.mzML	M9C_I08	400228.892	4055.911	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep3 Isolate_8.mzML	M9C_I08	340570.641	3464.484	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep1 Isolate_9.mzML	M9C_I09	339211.306	3379.298	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep2 Isolate_9.mzML	M9C_I09	382175.997	3384.933	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep3 Isolate_9.mzML	M9C_I09	441393.078	4065.168	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep1 Isolate_10.mzML	M9C_I10	389495.687	3891.697	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep2 Isolate_10.mzML	M9C_I10	386005.169	3785.12	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep3 Isolate_10.mzML	M9C_I10	377029.089	3256.126	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep1 Isolate_11.mzML	M9C_I11	420598.321	4262.817	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep2 Isolate_11.mzML	M9C_I11	383544.885	3838.331	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep3 Isolate_11.mzML	M9C_I11	411258.329	4338.757	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep1 Isolate_12.mzML	M9C_I12	388615.151	4256.63	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep2 Isolate_12.mzML	M9C_I12	302471.954	3414.173	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep3 Isolate_12.mzML	M9C_I12	437612.23	3981.954	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep1 Isolate_13.mzML	M9C_I13	413110.56	3863.016	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep2 Isolate_13.mzML	M9C_I13	424621.853	4013.973	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep3 Isolate_13.mzML	M9C_I13	387266.363	3962.441	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep1 Isolate_14.mzML	M9C_I14	415170.211	4984.608	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep2 Isolate_14.mzML	M9C_I14	479949.232	4889.028	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep3 Isolate_14.mzML	M9C_I14	398021.851	4940.601	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep1 Isolate_15.mzML	M9C_I15	751422.206	12825.117	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep2 Isolate_15.mzML	M9C_I15	436422.243	4290.392	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep3 Isolate_15.mzML	M9C_I15	586258.046	7582.792	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep1 Isolate_16.mzML	M9C_I16	454224.634	5391.85	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep2 Isolate_16.mzML	M9C_I16	483529.63	4350.617	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140721 M9C  Neg Rep3 Isolate_16.mzML	M9C_I16	363510.008	4444.389	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg Ext Blank_2.mzML	R2A_bla	2420990.42	19130.91	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg Ext Blank_3.mzML	R2A_bla	3040083.74	25385.43	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg Ext Blank_1B.mzML	R2A_bla	2891440.66	26000.66	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep1 Control.mzML	R2A_ctr	15811212.5	259860.7	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep2 Control.mzML	R2A_ctr	9376017.74	134828.37	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep3 Control.mzML	R2A_ctr	33623589.1	618135.1	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep1 Isolate_1.mzML	R2A_I01	2942387.64	24501.79	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep2 Isolate_1.mzML	R2A_I01	2615979.93	23779.36	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep3 Isolate_1.mzML	R2A_I01	3182730.3	25438.7	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep1 Isolate_2.mzML	R2A_I02	15410392.3	263674.7	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep2 Isolate_2.mzML	R2A_I02	16261005.4	276224.7	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep3 Isolate_2.mzML	R2A_I02	16397888.5	284705.9	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep1 Isolate_3.mzML	R2A_I03	2677839.77	23706.06	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep2 Isolate_3.mzML	R2A_I03	2925969.51	22507.18	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep3 Isolate_3.mzML	R2A_I03	1703289.9	21472.7	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep1 Isolate_4.mzML	R2A_I04	24282679.8	418164.2	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep2 Isolate_4.mzML	R2A_I04	16243422.7	284074.1	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep3 Isolate_4.mzML	R2A_I04	18615325.9	320984.1	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep1 Isolate_5.mzML	R2A_I05	7312662.07	98708.51	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep2 Isolate_5.mzML	R2A_I05	3025659.95	29554.29	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep3 Isolate_5.mzML	R2A_I05	1773218.2	21090.9	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep1 Isolate_6.mzML	R2A_I06	6379477.59	91945.45	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep2 Isolate_6.mzML	R2A_I06	4106465.77	49697.45	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep3 Isolate_6.mzML	R2A_I06	4432202.29	48611.78	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep1 Isolate_7.mzML	R2A_I07	10970937.12	178487.57	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep2 Isolate_7.mzML	R2A_I07	6357516.83	79745.72	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep3 Isolate_7.mzML	R2A_I07	7716748.5	97610.8	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep1 Isolate_8.mzML	R2A_I08	2861293.14	22747.5	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep2 Isolate_8.mzML	R2A_I08	2781612.47	25489.09	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep3 Isolate_8.mzML	R2A_I08	3280249.96	27296.54	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep1 Isolate_9.mzML	R2A_I09	102500376.7	1812647.2	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep2 Isolate_9.mzML	R2A_I09	9070492.5	137320.3	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep3 Isolate_9.mzML	R2A_I09	9553280.39	131053.71	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep1 Isolate_10.mzML	R2A_I10	2534770.27	22641.67	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep2 Isolate_10.mzML	R2A_I10	3053620.38	23720.52	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep3 Isolate_10.mzML	R2A_I10	1796590.2	21467.7	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep1 Isolate_11.mzML	R2A_I11	16634612.9	296875.7	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep2 Isolate_11.mzML	R2A_I11	7268883.09	102216.53	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep3 Isolate_11.mzML	R2A_I11	8431265.7	124796.1	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep1 Isolate_12.mzML	R2A_I12	2918405.84	24098.77	
neg	leucine	C6H13NO2	131.0946287	8.5	WoM	140707 Neg R2A Rep2 Isolate_12.mzML	R2A_I12	2803071.26	23231.13	
